Section ID,Section Depth T (cm),Section Depth B (cm),Corrected mblf T,Age cal yr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
GLAD2-LT01-2B-38E-1,0,2,100.26,259637.84,17.27,13.08,19.57,24.6,15.57,17.22,12.02,13.59,13.69,15.92,10.82,15.25,14.64,18.3,17.08,13.47,10,17.35,14.79,18.73,12.65,20.46,15.88,14.85,30.79,11.98,10.07,14.01,17.12,12.73,20.82,11.92,14.82,18.1,12.22,17.36,13.03,15.24,14.85,16.67,10.89,17.75,13.06,16.2,13.54,17.37,12.93,15.04,13.14,14.29
GLAD2-LT01-2B-38E-1,20,22,100.43,260128.12,20.68,14.78,15.28,22.66,10.96,20.31,26.62,19.23,10.27,15.04,19.46,14.76,11.65,9.46,12.86,11.7,20.14,15.28,7.62,13.51,21.32,10.98,49.49,26.33,8.6,43.75,26.6,29.39,29.7,13.27,7.96,24.63,16.95,17.01,18.37,16.26,11.7,21.29,27.28,19.8,10.75,13.13,10.34,23.76,12.59,10,13.07,17.02,19.85,15.17
GLAD2-LT01-2B-40E-1,10,12,106.348,277195.632,14.63,28.5,15.85,36.63,23.75,27.52,16.67,23.89,15.62,22.59,21.91,19.46,15.85,33.95,15.18,28.92,34.53,13.4,19.25,31.5,24.97,23.74,33.28,17.31,12.99,27.75,23.71,20.14,18.23,36.89,39.18,26.98,17.01,21.16,23.22,26.14,16.81,24.49,11.99,18.78,20.96,24.22,15.25,23.07,23.61,18.92,24.49,32.31,11.1,30.23
GLAD2-LT01-2B-40E-1,30,32,106.525,277706.1,18.51,9.32,12.11,20.61,22.96,22.32,14.98,13.17,20.82,14.56,13.28,12.39,21.72,18.92,21.53,16.8,14.29,17.98,14.08,18.72,21.87,20.73,21.78,16.14,11.3,14.29,15.79,29.42,23.82,30.68,21.57,15.94,14.8,19.07,15.11,21.57,14.86,13.89,14.22,13.21,11.5,31.95,24.11,16.5,17.89,45.64,27.02,15.71,20.41,22.15
GLAD2-LT01-2B-40E-1,70,72,106.879,278727.036,9.59,15.04,27.72,17.08,19.94,18.3,13.88,24.02,22.59,9.39,9.32,19.12,16.46,9.18,18.17,24.02,16.26,10.46,16.55,17.21,24.78,19.25,12.39,16.39,17.24,19.39,16.95,21.71,16.46,20.54,10.92,30.41,25.1,16.34,25.18,15.36,11.1,31.31,22.87,16.53,17.62,24.76,9.67,30.33,27.85,24.39,13.07,12.52,12.5,14.01
GLAD2-LT01-2B-40E-1,110,112,107.233,279747.972,12.04,14.5,34.85,25.24,17.96,33.81,33.21,30.48,14.3,12.93,20.21,11.77,13.27,32.32,12.52,32.25,32.59,30.97,31.23,28.73,13.74,18.37,14.9,11.77,25.18,31.66,14.83,11.92,35.2,23.61,11.9,13.06,7.69,17.91,24.73,15.9,36.8,12.31,17.49,29.39,29.46,18.32,31.29,22.66,32.25,29.74,30.14,26.34,9.25,9.12
GLAD2-LT01-2B-40E-2,20,22,107.747,281230.348,12.94,11.77,18.98,14.22,10.24,15.24,14.3,12.33,12.53,22.1,12.39,20.98,12.97,12.79,18.24,15.38,21.43,15.15,14.09,10.75,17.55,33.89,14.97,13.54,11.94,13.13,14.97,16.06,7.96,15.11,9.93,13.88,15.59,19.64,10.27,19.29,11.77,11.22,13.4,12.95,22.66,16.66,17.51,13.08,23.01,16.09,16.22,12.52,13.07,25.12
GLAD2-LT01-2B-40E-2,120,122,108.632,283782.688,15.04,28.59,17.21,18.15,12.73,11.57,30.92,22.85,20.33,22.62,14.29,33.62,37.55,19.66,25.33,23.27,18.44,22.14,10.08,15.17,25.31,12.64,45.19,14.69,21.93,17.36,17.35,29.2,42.42,9.63,13.97,19.86,30.34,12.72,12.93,13.49,13.82,9.75,35.19,28.37,17.96,14.77,14.01,34.3,15.06,19.57,27.83,24.9,19.52,14.63
GLAD2-LT01-2B-40E-3,20,22,109.083,285083.372,34.49,27.92,15.85,24.3,47.6,38.8,35.93,29.93,29.91,36.34,33.45,33.81,30.41,33.62,35.61,37.42,33.23,31.24,34.29,30.68,18.84,38.1,35.03,32.79,21.5,33.62,31.77,28.44,32.86,24.64,16.53,48.03,28.85,32.05,33.34,38.11,34.03,42.15,40.75,33.67,33.76,39.09,31.16,27.11,35.42,29.4,27.92,36.6,,
GLAD2-LT01-2B-41E-1,64,66,109.726,286937.784,11.56,20.48,14.72,12.53,37.13,14.84,14.35,16.8,13.74,24.83,20.34,37.89,11.56,16.32,10.42,39.87,20.07,17.97,17.84,15.78,18.23,15.31,12.79,29.94,15.07,18.23,25.25,19.82,26.57,36.41,27.7,19.94,14.36,18.97,17.35,20.59,16.52,35.78,12.25,13.2,13.35,13.4,25.88,12.67,16.26,17.62,13.42,31.16,32.78,25.15
GLAD2-LT01-2B-41E-1,84,86,109.872,287358.848,40.58,18.31,30.41,21.36,30.75,16.11,15.82,22.99,18.71,11.43,33.5,18.31,13.97,24.35,22.86,16.61,10.75,14.9,28.86,21.23,28.1,21.92,26.4,13.41,26.46,27.3,16.87,20.07,13.41,18.37,12.46,15.65,19.65,16.6,15.99,14.15,17.28,28.78,14.01,26.69,23.54,12.86,17.15,18.71,17.69,20.82,19.52,17.09,23.54,30.23
GLAD2-LT01-2B-41E-1,101,103,109.996,287716.464,22.76,19.64,27.02,19.32,16.7,15.2,18.31,13.03,22.88,20.94,26.31,16.37,17.98,25.96,22.39,23.7,23.63,27.76,16.53,17.54,25.39,24.74,27.93,17.43,20.9,22.38,18.71,16.27,14.01,14.85,27.6,27.04,27.18,23.96,24.71,13.59,18.92,32.51,27.35,34.7,15.74,33.21,22.11,14.78,17.7,16.75,22.34,23.5,13.65,27.01
GLAD2-LT01-2B-41E-2,20,22,110.499,289167.116,23.69,19.66,23.27,27.48,16.25,30.89,15.92,12.29,34.9,19.96,33.32,23.54,34.05,15.73,15.54,13.88,15.06,23.47,12.96,15.94,17.26,27.99,29.45,20.07,27.56,13.47,19.48,19.67,16.75,21.64,25.74,31.64,14.9,20.44,27.73,23.8,16.6,18.72,18.51,21.91,16.76,25.08,15.58,18.71,11.9,22.8,28.44,31.92,32.73,25.08
GLAD2-LT01-2B-41E-2,105,107,111.119,290955.196,17.56,17.69,18.03,19.62,13.34,14.98,19.19,24.71,15.93,17.23,28.03,22.25,18.9,25.46,29.7,10.08,19.9,26.94,21.17,14.46,21.89,19.62,28.11,24.73,18.75,20.16,13.53,12.63,11.5,15.73,21.97,10.9,23.44,23.8,16.74,19.74,21.5,18.51,8.84,17.44,15.38,15.79,17.66,21.18,28.78,15.2,9.71,18.3,11.97,15.59
GLAD2-LT01-2B-41E-3,4,6,111.476,291984.784,14.56,26.27,31.04,20.75,22.57,19.32,12.17,25.58,10.68,20.01,31.68,25.99,25.17,19.05,19.67,19.89,16.12,19.25,20.97,18.72,18.44,32.99,16.07,18.85,10.1,27.97,15.89,22.46,9.94,16.88,27.28,28.79,20.89,27.16,23.95,26.19,26.4,37.96,28.51,13.66,24.9,22.18,17.4,24.97,16.26,31.44,26.47,20.76,10.5,18.31
GLAD2-LT01-2B-42E-1,44,46,111.736,292734.624,19.81,30.61,9.87,22.63,35.63,12.25,15.27,18.85,20.1,23.44,27.51,32.81,37.24,23.81,34.3,23.56,18.87,29.82,37.61,22.11,35.6,32.31,22,22.39,21.43,11.09,26.15,34.33,30.52,30.75,33.98,12.72,30.78,40.16,30.62,33.81,34.97,27.79,33.54,19.94,23.39,27.99,18.65,24.78,17.28,32.03,27.77,21.52,34.5,29.1
GLAD2-LT01-2B-42E-1,84,86,112.087,293746.908,43.83,25.47,25.99,29.12,21.36,35.58,34.02,37.58,46.12,25.66,31.91,37.92,23.82,39.09,24.34,35.97,30.97,33.13,33.12,30.89,36.07,34.16,26.41,30.87,28.26,29.31,33.75,29.68,32.6,32.92,32.26,37.9,24.45,38.65,38.23,31.6,21.7,35.6,18.5,22.54,19.14,30.82,33.85,40.46,34.02,25.1,38.09,29.42,34.46,22.74
GLAD2-LT01-2B-42E-1,104,106,112.262,294251.608,9.7,17.29,25.27,23.96,16.67,22.72,22.25,13.07,38.3,20.07,21.48,26.81,11.85,15.38,16.28,20.21,20.01,17.83,18.38,15.23,20.17,26.06,33.04,28.12,17.01,24.3,18.84,17.17,29.87,21.02,26.01,34.42,17.35,25.42,18.8,28.91,13.71,18.76,25.37,19.55,16.39,22.47,17.15,20.75,17.75,20.24,29.47,27.29,17.71,21.02
GLAD2-LT01-2B-42E-2,2,4,112.332,294453.488,21.51,14.02,19.81,26.1,21.29,16.89,23.89,8.63,18.24,22.99,23.68,14.63,23.06,8.98,15.35,20.69,18.3,13.59,12.66,14.56,25.38,13.48,11.29,17.93,17.22,13.61,32.91,14.29,21.29,12.97,18.46,24.76,27.82,15.58,29.39,16.02,22.27,11.84,11.78,19.52,26.8,23.13,13.36,24.84,23,31.7,22.25,29.52,25.04,17.01
GLAD2-LT01-2B-42E-2,44,46,112.701,295517.684,26.87,20.56,15.89,30.01,23.45,14.66,19.54,16.48,19.73,15.58,37.64,27.56,17.29,20.96,11.78,17.57,31.6,29.06,33.67,17.03,28.32,14.22,33.81,18.37,23.61,14.42,24.86,21.72,26.04,22.2,40.56,19.66,20,19.46,27.36,27.14,31.66,21.79,27.92,12.42,22.31,17.29,22.7,25.48,19.12,21.16,20.26,18.66,11.6,15.51
GLAD2-LT01-2B-42E-2,64,66,112.876,296022.384,21.29,23.17,16.6,25.58,22.52,31.61,30.98,30.56,28.44,27.63,29.02,20.8,34.57,22.47,28.03,41.89,27.32,27.82,28.44,32.4,22.6,20.9,32.05,8.79,16.34,20.63,23.16,31.22,31.12,22.61,27.8,22.38,24.51,35.12,26.63,22.8,25.71,35.26,35.79,25.58,29.73,17.96,20.95,21.23,35.33,23.47,17.01,26.28,23.4,34.5
GLAD2-LT01-2B-42E-2,104,106,113.227,297034.668,27.26,24.42,22.96,20.14,22.32,30.89,25.92,14.45,22.64,33.1,19.46,22.95,36.19,9.96,26.19,25.66,23.06,21.16,35.78,26.61,21.38,34.15,24.63,39.12,34.98,27.41,25.05,17.76,19.63,32.57,28.84,22.93,28.78,31.74,27.79,31.17,18.58,33.64,41.31,27.61,30.08,34.8,20.07,21.37,24.26,23.47,16.53,24.22,31.43,34.22
GLAD2-LT01-2B-42E-3,2,4,113.306,297262.504,24.15,20.08,19.74,18.23,16.19,16,15.85,29.63,15.71,16.49,22.27,18.24,20.07,24.2,24.9,15.44,16.33,20.34,25.98,23.54,19.76,15.59,11.44,24.52,19.26,29.29,18.45,32.12,22.2,22.18,21.84,31.38,23.88,22.72,23.28,19.71,16.71,16.12,17.01,23.3,21.63,38.67,22.86,14.97,17.53,13.13,30.34,35.48,15.45,19.93
GLAD2-LT01-2B-42E-3,64,66,113.85,298831.4,12.86,19.12,16.26,25.24,17.3,21.5,12.99,20.07,16.87,16.6,12.54,15.86,12.32,31.29,14.9,17.24,11.46,15.6,17.37,17.46,14.9,25.95,24.51,18.78,25.44,14.63,36.4,27.9,17.42,13.27,22.39,20.62,13.33,26.48,16.87,19.66,22.26,12.38,14.7,29.4,23.47,19.12,31.52,13.95,28.64,16.67,23.27,16.27,14.42,13.75
GLAD2-LT01-2B-43E-1,0,2,114.35,300273.4,16.54,12.59,14.77,16.19,14.16,14.22,11.77,20.21,27.91,20.77,25.85,23.18,28.44,13.27,16.19,14.3,14.31,10.93,13.54,27.82,15.06,18.51,23.1,27,30.42,30.17,19.32,17.58,19.33,19.12,15.44,26.6,23.81,19.12,21.57,19.8,28.78,20.69,14.99,26.28,23.07,34.43,15.72,16.67,10.75,26.95,17.92,30.48,20.82,18.23
GLAD2-LT01-2B-43E-1,40,42,114.75,301427,23.76,17.55,18.71,25.31,16.46,17.55,23.27,15.76,20.79,21.84,14.17,19.42,22.66,26.2,28.72,28.68,17.37,15.65,20.44,21.24,23.54,14.01,22.2,23.2,19.53,21.5,16.06,17.89,21.65,28.63,27.28,28.65,19.76,19.06,20.07,16.13,14.15,23.35,20.21,22.86,30.14,12.45,21.03,15.53,15.99,28.24,15.87,25.78,30.82,28.64
GLAD2-LT01-2B-43E-1,60,62,114.95,302003.8,27.55,17.01,17.39,16.05,28.58,35.45,28.3,24.15,18.99,37.94,28.73,24.56,26.35,27.01,21.77,20.28,29.73,23.67,29.46,15.99,15.71,17.96,16.45,23.5,24.49,17.21,21.44,23.13,28.97,25.17,15.78,21.57,16.26,28.91,26.81,19.93,26.53,20.41,18.03,19.12,19.86,13.76,37.67,13.48,17.76,33.27,26.73,23.34,23.89,17.35
GLAD2-LT01-2B-43E-1,80,82,115.15,302580.6,15.37,9.46,19.16,14.04,14.76,15.83,27.35,27.22,14.16,14.33,26.15,23.69,30.44,17.51,22.53,14.54,8.35,14.83,20.79,18.25,16.33,26.86,26.76,26.04,8.44,16.24,27.62,23.62,8.79,25.14,19.47,10.44,13.9,31.46,22.01,11.88,27.99,19.97,19.25,10.27,16.06,21.97,11.14,31.78,20.31,20.1,13.65,20.63,13.55,22.79
GLAD2-LT01-2B-44E-1,100,102,118.35,310923.65,19.97,13.04,21.31,10.27,13.04,12.88,14.31,12.27,11.56,15.35,11.42,17.08,9.62,11.27,15.81,15.42,17.72,12.51,10.79,11.9,17.71,16.13,9.33,15.63,9.62,14.6,13.5,9.85,11.5,24.64,13.47,15.17,12.24,18.78,21.04,13.34,11.61,16.99,17.09,21.84,18.68,9.5,16.26,10.3,15.02,9.93,17.5,14.63,12.92,13.71
GLAD2-LT01-2B-44E-1,140,142,118.75,311955.25,28.62,15.89,19.22,12.93,15.64,10.23,12.73,10.77,14.32,12.63,18.2,11.57,23.61,15.52,17.1,8.88,13.9,10.65,15.04,19.08,10.41,11.72,10.24,16.21,16.76,15.04,16.05,8.72,15.7,11.56,13.58,11.35,22.36,9.19,17.19,13.7,9.5,17.85,16.72,10.07,27.42,13.49,10.89,12.74,15.42,10.64,13.96,21.52,14.17,12.11
