Pup_ID,Date,Temp,ObsID,LitterID,Age,Sex,Weight,Headlength
491,2008-04-04,NA,1,80,13,M,6.8,20.1
492,2008-04-04,NA,1,80,13,M,6.8,20.2
493,2008-04-04,NA,1,80,13,F,7.9,20.3
494,2008-04-04,NA,1,80,13,F,6.8,19.8
495,2008-04-04,NA,1,80,13,F,6.3,19.8
496,2008-04-04,NA,1,407,13,M,7.8,19.9
497,2008-04-04,NA,1,407,13,M,7.5,19.6
498,2008-04-07,NA,2,77,13,M,7.3,20.2
499,2008-04-07,NA,2,77,13,M,7.6,19.9
500,2008-04-07,NA,2,77,13,M,7.6,20.9
501,2008-04-10,NA,2,408,13,M,8.9,19.9
502,2008-04-10,NA,2,408,13,F,8.7,20.6
503,2008-04-12,NA,1,409,13,F,9.4,22
504,2008-04-12,NA,1,78,13,F,6.6,19.9
505,2008-04-12,NA,1,78,13,M,6.7,19.7
506,2008-04-12,NA,1,78,13,F,7.2,19.9
507,2008-04-12,NA,1,79,13,F,6.7,19.5
508,2008-04-12,NA,1,79,13,M,6.8,19.4
509,2008-04-14,NA,2,85,13,M,5.7,19.2
510,2008-04-14,NA,2,85,13,F,5.9,18.3
511,2008-04-14,NA,2,85,13,M,5.8,20.1
512,2008-04-16,NA,1,82,13,M,7,19.8
513,2008-04-16,NA,1,82,13,M,6.2,19.5
514,2008-04-16,NA,1,82,13,F,6,19.8
515,2008-04-16,NA,1,82,13,M,6.8,19.9
516,2008-04-16,NA,1,82,13,M,6.8,19.2
517,2008-04-16,NA,1,82,13,M,6.6,19.6
518,2008-04-18,NA,2,411,12,M,6,18.1
519,2008-04-18,NA,2,411,12,F,5.9,18.8
520,2008-04-18,NA,2,411,12,F,5.8,18.4
521,2008-04-18,NA,2,411,12,F,5.9,19
522,2008-04-20,NA,2,81,13,M,7.1,19.9
523,2008-04-20,NA,2,81,13,F,7.2,20.6
524,2008-04-20,NA,2,81,13,M,7.1,20.2
525,2008-04-20,NA,2,81,13,F,7.4,19.8
526,2008-04-20,NA,2,81,13,F,7,20
527,2008-04-21,NA,2,86,13,F,6.5,19.3
528,2008-04-21,NA,2,86,13,F,7.1,19.7
529,2008-04-21,NA,2,86,13,M,6.2,18.8
530,2008-04-21,NA,2,86,13,M,6.6,19
531,2008-04-21,NA,2,86,13,M,6,18
532,2008-04-21,NA,2,86,13,F,6.2,19.2
533,2008-04-21,NA,2,86,13,F,6.6,17.9
534,2008-04-22,NA,2,412,13,M,6.5,17.4
535,2008-04-22,NA,2,412,13,M,5.4,18.3
536,2008-04-23,NA,1,709,13,F,6.9,20.9
537,2008-04-23,NA,1,709,13,M,6.9,19.7
538,2008-04-23,NA,1,709,13,F,6.7,20.9
539,2008-04-23,NA,1,83,13,F,6,19.4
540,2008-04-23,NA,1,83,13,M,6,20
541,2008-04-23,NA,1,83,13,M,6.3,19.4
542,2008-04-23,NA,1,83,13,M,5.9,19.5
543,2008-04-23,NA,1,83,13,M,5.8,19.8
544,2008-04-23,NA,1,83,13,M,5.9,20.4
545,2008-04-23,NA,1,84,13,M,6,19.9
546,2008-04-23,NA,1,84,13,F,7,20.1
547,2008-04-23,NA,1,84,13,M,6.2,19.7
548,2008-04-25,NA,1,710,13,M,6,20
549,2008-04-25,NA,1,710,13,M,5.1,19.6
550,2008-04-29,NA,1,413,13,M,6.3,20.1
551,2008-04-29,NA,1,413,13,F,6,19.8
552,2008-04-29,NA,1,413,13,M,6.1,19.9
553,2008-04-29,NA,1,413,13,M,6.4,19.7
554,2008-04-29,NA,1,413,13,F,6.1,19.7
555,2008-05-01,NA,1,89,13,F,6.8,19.5
556,2008-05-01,NA,1,89,13,F,6,19.3
557,2008-05-01,NA,1,89,13,F,6.9,20.5
558,2008-05-01,NA,1,89,13,F,6.6,20
559,2008-05-01,NA,1,89,13,F,7.2,20
560,2008-05-01,NA,1,89,13,F,7,20.4
561,2008-05-01,NA,1,90,13,F,8.4,20.4
562,2008-05-01,NA,1,90,13,F,8.1,20.1
563,2008-05-02,NA,1,89,14,F,7.6,20.7
564,2008-05-02,NA,1,81,13,M,6.3,19.5
565,2008-05-02,NA,1,81,13,M,6.6,19.3
566,2008-05-05,NA,2,88,13,F,7.4,19.9
567,2008-05-05,NA,2,88,13,F,7.3,19
568,2008-05-05,NA,2,88,13,F,7.2,19.3
569,2008-05-05,NA,2,88,13,M,5.7,19.3
570,2008-05-05,NA,2,414,14,M,6.2,19.8
571,2008-05-05,NA,2,414,14,M,5.7,19.8
572,2008-05-05,NA,2,414,14,M,5.9,20.3
573,2008-05-05,NA,2,414,14,F,6.4,20
574,2008-05-08,NA,1,415,13,M,7.5,20.1
575,2008-05-08,NA,1,416,12.5,F,6.9,19.5
576,2008-05-08,NA,1,415,13,F,7.9,19.8
577,2008-05-08,NA,1,416,12,F,7.4,19.4
578,2008-05-08,NA,1,416,12.5,M,7.7,19.6
579,2008-05-09,16.79,1,82,13,M,7.2,20.8
580,2008-05-09,16.79,1,82,13,M,6.6,19.8
581,2008-05-09,16.79,1,82,13,F,6.5,20.1
582,2008-05-09,16.79,1,87,14,M,7.6,20.3
583,2008-05-09,16.79,1,87,14,M,7.1,20.1
584,2008-05-09,16.79,1,87,14,F,6.9,20.1
585,2008-05-09,16.79,1,87,14,F,6.9,20.1
586,2008-05-09,16.79,1,87,14,M,6.2,20.4
587,2008-05-15,16.05,1,83,13,M,6.3,20
588,2008-05-15,16.05,1,83,13,F,5.9,19.8
589,2008-05-15,16.05,1,83,13,F,5.7,19.3
590,2008-05-15,16.05,1,83,13,M,6.2,19.9
591,2008-05-15,16.05,1,83,13,M,5.8,19.2
592,2008-05-15,16.05,1,83,13,F,6.3,19.7
593,2008-05-15,16.05,1,84,13,F,8.1,21.5
594,2008-05-15,16.05,1,84,13,M,7.8,20.5
595,2008-05-15,16.05,1,84,13,F,7.9,20.9
596,2008-05-15,16.05,1,84,13,M,7.6,21.3
597,2008-05-15,16.05,1,84,13,F,7.8,21.3
598,2008-05-21,10.47,2,421,12,M,5.5,19.9
599,2008-05-21,10.47,2,421,12,M,6,19.6
600,2008-05-21,10.47,2,85,13,F,8.9,22.1
601,2008-05-21,10.47,2,86,13,F,9,20.6
602,2008-05-21,10.47,2,86,13,F,8.9,21.1
603,2008-05-21,10.47,2,86,13,F,8.7,19
604,2008-05-21,10.47,2,87,13,F,7.9,20.5
605,2008-05-21,10.47,2,420,12,M,7.5,20.6
606,2008-05-21,10.47,2,420,12,M,7.4,20.4
607,2008-05-21,10.47,2,420,12,M,7.9,20.8
608,2008-05-21,10.47,2,420,12,M,6.7,17.8
609,2008-05-21,10.47,2,420,12,M,6.6,19.6
610,2008-05-21,10.47,2,420,12,F,6.8,19.4
611,2008-05-21,10.47,2,420,12,F,7.1,20
612,2008-05-21,10.47,2,417,12,F,6.6,18
613,2008-05-21,10.47,2,417,12,F,6.9,18.7
614,2008-05-21,10.47,2,417,12,M,7.2,19.8
615,2008-05-21,10.47,2,419,12.5,M,7.8,20.4
616,2008-05-21,10.47,2,419,12.5,F,7.4,20.2
617,2008-05-24,14.54,2,417,14,F,9.2,20.9
618,2008-05-24,14.54,2,418,12,M,7.2,20.3
619,2008-05-24,14.54,2,418,12,F,8.2,20.5
620,2008-05-24,14.54,2,417,14,M,9.2,21.1
621,2008-05-24,14.54,2,422,14,M,7.2,22.2
622,2008-05-24,14.54,2,422,14,M,7.5,20.4
623,2008-05-24,14.54,2,422,14,M,8.4,21
624,2008-05-24,14.54,2,422,14,F,7.7,21.6
625,2008-05-24,14.54,2,422,14,M,7.5,19.4
626,2008-05-24,14.54,2,422,14,M,7.2,21.1
627,2008-05-24,14.54,2,422,14,F,7.9,20.4
628,2008-05-24,14.54,2,422,14,M,7.4,20.2
629,2008-05-24,14.54,2,422,14,M,8.3,20
630,2008-05-27,17.99,1,88,13,M,7.3,20.4
631,2008-05-31,16.12,2,89,14,M,8.2,21.2
632,2008-05-31,16.12,2,89,14,M,8.3,20.9
633,2008-05-31,16.12,2,89,14,F,8.1,20.1
634,2008-05-31,16.12,2,89,14,F,8.2,21.9
635,2008-05-31,16.12,2,89,14,M,8.3,21.6
636,2008-05-31,16.12,2,89,14,M,9,20.3
637,2008-05-31,16.12,2,89,14,F,9.5,20.9
638,2008-06-16,11.84,2,90,12,M,6,20.5
639,2008-06-16,11.84,2,90,13,M,6,20.3
640,2008-06-16,11.84,2,90,13,F,5.9,19.2
641,2008-06-16,11.84,2,90,13,F,5.9,20.9
642,2008-06-16,11.84,2,90,13,F,5.4,17.3
643,2008-06-16,11.84,2,90,13,F,6.4,19.8
644,2008-06-16,11.84,2,90,13,F,6.3,19.8
645,2008-06-16,11.84,2,423,12,M,5.5,19.5
646,2008-06-16,11.84,2,423,12,F,5.8,18.4
647,2008-06-16,11.84,2,423,12,F,5.9,18.8
648,2008-06-17,13.15,1,91,12,M,3,17.5
649,2008-06-17,13.15,1,91,12,F,3.2,18
650,2008-06-17,13.15,1,91,12,M,2.4,16.8
651,2008-06-17,13.15,1,92,13,M,7.8,20.8
652,2008-06-17,13.15,1,92,13,F,7.6,20.6
653,2008-06-17,13.15,1,92,13,F,7.4,20.8
654,2008-06-17,13.15,1,92,13,F,7.4,20.1
655,2008-06-17,13.15,1,426,12,F,6.5,19.5
656,2008-06-19,16.05,1,96,13,F,6.8,20.4
657,2008-06-19,16.05,1,96,13,M,6.7,20.2
658,2008-06-19,16.05,1,96,13,F,6.2,19.7
659,2008-06-19,16.05,1,96,13,F,6.3,19.6
660,2008-06-19,16.05,1,98,12,F,6.1,18.7
661,2008-06-19,16.05,1,98,12,F,4.7,18.4
662,2008-06-19,16.05,1,429,13,F,7.6,20.1
663,2008-06-19,16.05,1,429,13,M,7.2,19.4
664,2008-06-22,20.49,2,94,13,F,6.8,19.6
665,2008-06-22,20.49,2,94,13,F,7.1,19.1
666,2008-06-22,20.49,2,94,13,F,6.8,19.7
667,2008-06-22,20.49,2,94,13,M,7.2,20.3
668,2008-06-22,20.49,2,94,13,M,7.6,20.1
669,2008-06-22,20.49,2,95,13,M,7.8,20.7
670,2008-06-22,20.49,2,95,13,F,7.4,19.5
671,2008-06-22,20.49,2,424,13,F,7.3,19.7
672,2008-06-22,20.49,2,427,13,F,5.7,19.8
673,2008-06-22,20.49,2,427,13,M,5.3,19.7
674,2008-06-22,20.49,2,427,13,F,5,18.5
675,2008-06-24,21.08,2,428,13,F,5.3,19.6
676,2008-06-24,21.08,2,428,13,F,4.9,19.9
677,2008-06-24,21.08,2,428,13,M,5,19.1
678,2008-06-24,21.08,2,428,13,F,4.9,19.2
679,2008-06-24,21.08,2,428,13,M,4.8,19.1
680,2008-06-24,21.08,2,428,13,M,4.6,18.2
681,2008-06-24,21.08,2,428,13,F,5.1,18.9
682,2008-06-24,21.08,2,428,13,F,4.7,20.3
683,2008-06-26,20.28,2,425,12,F,7.3,20.2
684,2008-06-26,20.28,1,97,13,M,8.9,22.2
685,2008-06-26,20.28,1,97,13,M,8,21
686,2008-06-26,20.28,1,97,13,F,7.7,21
687,2008-06-26,20.28,1,97,13,M,8,21.9
688,2008-06-26,20.28,1,97,13,M,7.6,20.3
689,2008-06-26,20.28,1,97,13,M,9,21.3
690,2008-06-26,20.28,1,97,13,M,8.3,20.7
691,2008-06-26,20.28,1,97,13,F,8.9,21
692,2008-06-26,20.28,1,97,13,M,8.6,21.2
693,2008-06-26,20.28,1,430,13,M,9.1,20.5
694,2008-06-26,20.28,1,430,13,F,9,21.1
695,2008-06-26,20.28,1,430,13,F,8.6,20.5
696,2008-06-26,20.28,1,430,13,F,9.2,21
697,2008-06-28,18.90,2,93,13,F,6.2,20.2
698,2008-06-28,18.90,2,93,13,M,6.2,19.2
699,2008-06-28,18.90,2,93,13,F,6.5,20.1
700,2008-06-28,18.90,2,93,13,M,6.4,19.8
701,2008-06-28,18.90,2,93,13,F,6.5,20.8
702,2008-06-28,18.90,2,93,13,M,6.4,20.3
703,2008-06-28,18.90,2,93,13,M,6.5,20.7
704,2008-06-30,20.55,1,100,13,F,6.6,19.9
705,2008-06-30,20.55,1,100,13,M,7,20.6
706,2008-06-30,20.55,1,100,13,F,6.3,19.7
707,2008-06-30,20.55,1,100,13,M,5.3,19.6
708,2008-06-30,20.55,1,100,13,M,6.7,19.5
709,2008-06-30,20.55,1,100,13,F,5.9,19.7
710,2008-06-30,20.55,1,100,13,F,6.1,19.4
711,2008-07-04,16.66,1,99,12,F,7.5,20.7
712,2008-07-04,16.66,1,99,12,M,7.5,20.6
713,2008-07-04,16.66,1,99,12,F,7.6,19.9
714,2008-07-04,16.66,1,99,12,M,7.6,21.4
715,2008-07-04,16.66,1,103,13,F,9,21.1
716,2008-07-04,16.66,1,103,13,F,9,21.2
717,2008-07-04,16.66,1,103,13,F,8.9,21.1
718,2008-07-04,16.66,1,103,13,F,8.9,21
719,2008-07-04,16.66,1,103,13,F,9,20.3
720,2008-07-06,18.30,1,102,14,F,7.3,21.2
721,2008-07-06,18.30,1,102,14,F,8,21
722,2008-07-06,18.30,1,101,12,F,6.7,20.2
723,2008-07-06,18.30,1,101,12,F,6.3,19.3
724,2008-07-06,18.30,1,101,12,M,7.1,19.9
725,2008-07-06,18.30,1,101,12,F,6.6,19.7
726,2008-07-06,18.30,1,101,12,M,6.8,19.9
727,2008-07-06,18.30,1,101,12,M,7,19.9
728,2008-07-09,16.01,1,105,14,F,7.4,20.5
729,2008-07-09,16.01,1,105,14,M,8.2,20.4
730,2008-07-09,16.01,1,105,14,M,7.6,20.6
731,2008-07-09,16.01,1,105,14,F,6.9,21
732,2008-07-09,16.01,1,105,14,F,7.3,21.5
733,2008-07-09,16.01,1,105,14,M,7.3,20.7
734,2008-07-09,16.01,1,105,14,F,7.8,20.4
735,2008-07-09,16.01,1,105,14,F,7.5,20.3
736,2008-07-09,16.01,1,105,14,M,8.2,20.7
737,2008-07-11,19.88,1,432,13,F,7.3,20
738,2008-07-11,19.88,1,432,13,F,7.9,19.8
739,2008-07-11,19.88,1,432,13,M,7.8,20.2
740,2008-07-11,19.88,1,432,13,F,7.7,19.8
741,2008-07-11,19.88,1,432,13,F,6.1,18.6
742,2008-07-11,19.88,1,432,13,F,6.8,18.7
743,2008-07-14,13.61,2,434,14,F,7,20.1
744,2008-07-14,13.61,2,434,14,M,7,20.2
745,2008-07-14,13.61,2,434,14,M,7.5,21.7
746,2008-07-14,13.61,2,434,14,M,7.1,21.3
747,2008-07-14,13.61,2,434,14,M,7.3,21.3
748,2008-07-15,14.49,2,431,13,M,8.1,20.6
749,2008-07-15,14.49,2,431,13,M,7.3,21
750,2008-07-15,14.49,2,431,13,F,7.6,21
751,2008-07-15,14.49,2,431,13,M,7.9,21
752,2008-07-15,14.49,2,433,13,M,7,20.2
753,2008-07-15,14.49,2,433,13,M,7.1,19.8
754,2008-07-15,14.49,2,433,13,F,6.9,20.2
755,2008-07-15,14.49,2,433,13,F,6.6,19.7
756,2008-07-15,14.49,2,433,13,M,6.3,18.9
757,2008-07-15,14.49,2,107,13,M,7.7,20.9
758,2008-07-15,14.49,2,107,13,M,7.4,21.1
759,2008-07-16,16.52,1,104,13,M,7.4,20.7
760,2008-07-16,16.52,1,104,13,M,7,20.4
761,2008-07-16,16.52,1,104,13,F,6.7,20.8
762,2008-07-16,16.52,1,104,13,M,7.3,20.6
763,2008-07-16,16.52,1,106,14,F,6.6,20.7
764,2008-07-16,16.52,1,106,14,M,6.6,21.3
765,2008-07-16,16.52,1,106,14,M,7.3,20.8
766,2008-07-16,16.52,1,106,14,M,6.8,20.8
767,2008-07-16,16.52,1,106,14,M,6.9,20.9
768,2008-07-16,16.52,1,106,14,F,5.7,19.7
769,2008-07-17,16.47,1,108,13,F,8.3,20.8
770,2008-07-17,16.47,1,711,14,F,9.8,21.7
771,2008-07-17,16.47,1,108,13,F,8.4,20.7
772,2008-07-17,16.47,1,108,13,F,7.9,20.2
773,2008-07-18,15.40,1,109,14,F,5.2,19.5
774,2008-07-18,15.40,1,109,14,M,4.7,19.3
775,2008-07-18,15.40,1,109,14,M,5.7,20.8
776,2008-07-18,15.40,1,109,14,M,4.9,19.8
777,2008-07-18,15.40,1,109,14,M,5.4,20.3
778,2008-07-18,15.40,1,109,14,F,5.5,19.9
779,2008-07-18,15.40,1,109,14,F,5.2,19.4
780,2008-07-18,15.40,1,109,14,M,5,19.5
781,2008-07-18,15.40,1,109,14,F,5,18.7
782,2008-07-18,15.40,1,109,14,M,4.4,18.5
783,2008-07-18,15.40,1,435,12,M,6.6,19.7
784,2008-07-27,19.06,2,437,14,M,6.1,20.6
785,2008-07-27,19.06,2,437,14,F,6.8,20.3
786,2008-07-27,19.06,2,437,14,M,6.4,20.6
787,2008-07-27,19.06,2,437,14,F,6.2,20.1
788,2008-07-27,19.06,2,114,13,M,6.5,19.3
789,2008-07-27,19.06,2,114,13,F,6.2,19.4
790,2008-07-27,19.06,2,114,13,M,6.6,19.9
791,2008-07-27,19.06,2,114,13,F,6.3,19.1
792,2008-07-28,19.90,2,116,13,M,7.2,19.8
793,2008-07-28,19.90,2,113,13,F,6,19.9
794,2008-07-28,19.90,2,113,13,M,6,19.8
795,2008-07-28,19.90,2,113,13,F,5.8,19.1
796,2008-07-28,19.90,2,111,13,M,6.8,20.8
797,2008-07-28,19.90,2,110,13,M,8.5,20.4
798,2008-07-29,19.14,2,112,13,M,8.1,20.7
799,2008-07-29,19.14,2,112,13,M,8.2,20
800,2008-07-29,19.14,2,112,13,M,7.7,20.8
801,2008-07-31,20.23,2,436,13,F,6.6,21.5
802,2008-08-03,19.43,2,115,14,M,8.4,21.6
803,2008-08-03,19.43,2,115,14,M,8.2,20.7
804,2008-08-03,19.43,2,118,13,F,6.2,19.8
805,2008-08-03,19.43,2,118,13,M,6.5,19
806,2008-08-03,19.43,2,118,13,M,6.4,20.2
807,2008-08-03,19.43,2,118,13,M,6.3,20.1
808,2008-08-05,18.13,2,119,13,M,5.6,20.1
809,2008-08-05,18.13,2,119,13,F,6,20.2
810,2008-08-05,18.13,2,119,13,M,6.1,19.8
811,2008-08-05,18.13,2,119,13,M,6.2,20.7
812,2008-08-05,18.13,2,119,13,M,6.6,20.9
813,2008-08-05,18.13,2,119,13,F,6.1,19.9
814,2008-08-05,18.13,2,438,13,M,6.6,21.5
815,2008-08-05,18.13,2,438,13,M,6.1,18.7
816,2008-08-05,18.13,2,438,13,M,6.6,20.3
817,2008-08-05,18.13,2,120,12.5,M,6.5,19.3
818,2008-08-05,18.13,2,120,12.5,F,6.6,17.6
819,2008-08-05,18.13,2,120,12.5,M,6.1,19.2
820,2008-08-05,18.13,2,120,12.5,M,6.8,19.8
821,2008-08-05,18.13,2,120,12.5,F,6.5,19.7
822,2008-08-05,18.13,2,121,13,F,8.1,19.3
823,2008-08-05,18.13,2,121,13,M,8.2,20.7
824,2008-08-05,18.13,2,121,13,F,7.8,20.5
825,2008-08-07,19.57,2,117,13,M,6.5,19.9
826,2008-08-07,19.57,2,117,13,M,6.1,19.9
827,2008-08-07,19.57,2,117,13,M,6.3,20.2
828,2008-08-07,19.57,2,117,13,F,6.1,20.1
829,2008-08-07,19.57,2,117,13,M,6.2,19.8
830,2008-08-07,19.57,2,117,13,M,6.4,19.6
831,2008-08-07,19.57,2,117,13,F,6.2,19.9
832,2008-08-08,17.26,2,439,14,M,7.1,20.5
833,2008-08-23,14.31,2,443,13,F,6.6,20.4
834,2008-08-23,14.31,2,443,13,F,7.3,20.5
835,2008-08-23,14.31,2,443,13,F,7,20.1
836,2008-08-23,14.31,2,125,13,M,7.6,20.5
837,2008-08-23,14.31,2,125,13,M,8,21.3
838,2008-08-23,14.31,2,125,13,M,8.1,19.3
839,2008-08-24,13.25,2,122,13,M,7.8,20.9
840,2008-08-24,13.25,2,122,13,M,7.1,20.2
841,2008-08-24,13.25,2,122,13,F,7.1,21.7
842,2008-08-24,13.25,2,122,13,M,7.2,20
843,2008-08-24,13.25,2,122,13,F,7.4,21.4
844,2008-08-24,13.25,2,122,13,F,7.5,20.2
845,2008-08-25,14.93,2,124,12.5,M,7.1,18.1
846,2008-08-25,14.93,2,124,12.5,F,7.4,20
847,2008-08-25,14.93,2,124,12.5,F,7.1,19.8
848,2008-08-25,14.93,2,126,13,F,8.7,20.7
849,2008-08-25,14.93,2,126,13,F,9.3,20.3
850,2008-08-25,14.93,2,126,13,F,9.1,20.7
851,2008-08-25,14.93,2,126,13,M,8.6,20.3
852,2008-08-25,14.93,2,442,13,M,9.6,20.9
853,2008-08-25,14.93,2,442,13,F,10.5,19.8
854,2008-08-28,17.17,2,127,14,F,7.3,21.1
855,2008-08-28,17.17,2,127,14,F,7.3,20.4
856,2008-08-28,17.17,2,127,14,M,7.2,20.8
857,2008-08-28,17.17,2,127,14,M,7.5,21.1
858,2008-08-28,17.17,2,127,14,F,7.3,20.3
859,2008-08-28,17.17,2,127,14,M,7.5,20.9
860,2008-08-28,17.17,2,127,14,M,7.6,21
861,2008-08-28,17.17,2,129,14,M,7.9,21.7
862,2008-08-28,17.17,2,129,14,F,7.9,21.4
863,2008-08-28,17.17,2,129,14,F,7.6,20.3
864,2008-08-28,17.17,2,129,14,F,7.1,20.5
865,2008-08-28,17.17,2,129,14,F,6.8,20.2
866,2008-08-28,17.17,2,130,13,F,6.2,19.7
867,2008-08-28,17.17,2,130,13,F,6.3,20.5
868,2008-08-28,17.17,2,130,13,F,6.1,20
869,2008-08-29,17.00,2,123,13,F,6,19.7
870,2008-08-29,17.00,2,123,13,M,5.9,19.1
871,2008-08-29,17.00,2,123,13,F,5.9,19.2
872,2008-08-29,17.00,2,123,13,F,6,20.2
873,2008-08-29,17.00,2,123,13,F,5.4,19
874,2008-08-29,17.00,2,128,13,M,6.3,19.7
875,2008-08-29,17.00,2,128,13,F,6.1,18.9
876,2008-08-29,17.00,2,128,13,M,6.4,19.4
877,2008-08-29,17.00,2,128,13,F,6.5,18.3
878,2008-08-29,17.00,2,128,13,M,6.6,19.9
879,2008-08-29,17.00,2,128,13,M,6.6,20.1
880,2008-08-29,17.00,2,440,14,M,8,21.9
881,2008-08-29,17.00,2,441,13,M,7.2,20.1
882,2008-08-29,17.00,2,441,13,M,7.3,20.8
883,2008-08-29,17.00,2,441,13,F,7.3,20.3
884,2008-09-04,16.53,2,132,13,M,5.6,19.7
885,2008-09-04,16.53,2,132,13,M,5.6,20
886,2008-09-04,16.53,2,132,13,M,5.5,19
887,2008-09-04,16.53,2,132,13,F,5.6,19.8
888,2008-09-04,16.53,2,132,13,M,5.8,19.6
889,2008-09-04,16.53,2,132,13,M,6,20
890,2008-09-09,15.56,1,444,12,F,6.9,19.8
891,2008-09-09,15.56,1,444,12,M,6.9,20
892,2008-09-09,15.56,1,444,12,M,6.5,19.6
893,2008-09-09,15.56,1,444,12,F,6.3,19.8
894,2008-09-09,15.56,1,444,12,M,6.9,20
895,2008-09-09,15.56,1,444,12,F,6.1,19.3
896,2008-09-09,15.56,1,444,12,F,6.6,19.8
897,2008-09-09,15.56,1,131,13,F,6.7,20.1
898,2008-09-09,15.56,1,131,13,F,6.3,20
899,2008-09-09,15.56,1,131,13,M,6.4,20.2
900,2008-09-09,15.56,1,131,13,M,7.2,20.7
901,2008-09-09,15.56,1,131,13,F,6.5,19.9
902,2008-09-09,15.56,1,131,13,M,6.7,20.2
903,2008-09-09,15.56,1,447,12,F,9.8,21.7
904,2008-09-09,15.56,1,446,14,M,11,22.3
905,2008-09-09,15.56,1,447,12,M,10.1,21.7
906,2008-09-19,11.53,2,448,13,M,7.1,19.4
907,2008-09-19,11.53,2,448,13,F,7.1,19.3
908,2008-09-19,11.53,2,448,13,M,6.9,18.9
909,2008-09-19,11.53,2,448,13,F,7.1,19.5
910,2008-09-19,11.53,2,448,13,M,7.9,20.1
911,2008-09-21,8.87,2,134,14,M,7.5,21.6
912,2008-09-21,8.87,2,134,14,F,7.2,20.6
913,2008-09-21,8.87,2,445,13,F,6.3,19.3
914,2008-09-21,8.87,2,445,13,M,5.9,18.5
915,2008-09-22,8.98,1,133,13,F,7.1,20.9
916,2008-09-22,8.98,1,133,13,M,7.2,20.5
917,2008-09-22,8.98,1,133,13,F,7.1,20.5
918,2008-09-22,8.98,1,133,13,M,7.4,20.6
919,2008-09-22,8.98,1,133,13,M,7.5,20.1
920,2008-09-22,8.98,1,133,13,M,7.4,20.6
921,2008-10-07,12.99,2,135,13,M,7.1,19.7
922,2008-10-07,12.99,2,135,13,F,6.9,20.2
923,2008-10-07,12.99,2,135,13,F,7.1,19.8
924,2008-10-07,12.99,2,135,13,F,6.9,20.2
925,2008-10-07,12.99,2,135,13,M,6.2,19.7
926,2008-10-07,12.99,2,449,12,F,6.2,18.9
927,2008-10-07,12.99,2,449,12,M,6.6,19.4
928,2008-10-07,12.99,2,449,12,F,6.9,19.4
929,2008-10-07,12.99,2,450,13,M,5.8,19.4
930,2008-10-07,12.99,2,450,13,M,5.7,19.6
931,2008-10-07,12.99,2,450,13,M,5.8,19
932,2008-10-07,12.99,2,450,13,M,4.9,19.1
933,2008-10-07,12.99,2,450,13,M,5.4,19.7
934,2008-10-07,12.99,2,450,13,F,5.9,19.8
935,2008-10-07,12.99,2,450,13,F,5.2,19.5
936,2008-11-23,0.56,1,137,13,F,8.8,21.3
937,2008-11-23,0.56,1,137,13,F,8.2,21.3
938,2008-11-23,0.56,1,137,13,M,9.2,21.1
939,2008-11-23,0.56,1,137,13,M,9,21.6
940,2008-12-16,0.50,1,452,13,F,6.4,20.2
941,2008-12-16,0.50,1,452,13,F,6.7,20.1
942,2008-12-16,0.50,1,452,13,M,6.2,19.8
943,2008-12-16,0.50,1,452,13,M,6.6,20.3
944,2008-12-20,1.81,2,453,13,F,5.8,19.5
945,2008-12-20,1.81,2,453,13,F,5.9,18.2
946,2008-12-20,1.81,2,453,13,F,5.6,18.9
947,2008-12-20,1.81,2,453,13,M,6.5,19.9
948,2008-12-22,4.09,2,138,12,M,6.2,18.3
949,2008-12-22,4.09,2,138,12,F,5.4,17.9
950,2008-12-22,4.09,2,138,12,M,6.4,19.1
951,2008-12-22,4.09,2,138,12,M,6.5,17.8
952,2008-12-28,-1.64,2,139,13,F,7.5,19.4
953,2009-01-02,-0.06,2,454,12,F,5.8,18.5
954,2009-01-02,-0.06,2,140,12,M,5.9,19.3
955,2009-01-02,-0.06,2,140,12,M,6.8,19.7
956,2009-01-07,-3.44,1,139,13,F,6.3,20.3
957,2009-01-07,-3.44,1,139,13,M,5.7,19.8
958,2009-01-07,-3.44,1,139,13,F,5.6,19.9
959,2009-02-01,-1.64,2,141,13,F,9.2,21
960,2009-02-01,-1.64,2,141,13,F,9.2,20
961,2009-02-01,-1.64,2,142,13,F,6.3,19.4
962,2009-02-01,-1.64,2,142,13,F,6.8,19.3
963,2009-02-01,-1.64,2,142,13,F,6.9,20
964,2009-02-01,-1.64,2,142,13,F,6.4,19.7
965,2009-02-01,-1.64,2,142,13,F,6,19.2
966,2009-02-01,-1.64,2,142,13,M,6.7,19
967,2009-02-01,-1.64,2,142,13,M,6.6,16.9
968,2009-02-21,0.43,2,455,14,M,7.8,20.6
969,2009-02-21,0.43,2,455,14,M,6.4,20.8
970,2009-02-21,0.43,2,456,13,F,7.2,20.2
971,2009-03-04,2.64,1,457,13,F,5.8,20.5
972,2009-03-04,2.64,1,457,13,F,5.7,19.2
973,2009-03-04,2.64,1,457,13,F,5.1,19.1
974,2009-03-04,2.64,1,457,13,M,6.3,19.9
975,2009-03-04,2.64,1,457,13,M,6,19.5
976,2009-03-04,2.64,1,457,13,F,5.4,19.6
977,2009-03-04,2.64,1,457,13,F,6,19.7
978,2009-03-25,2.37,1,458,13,M,5.9,19.3
979,2009-03-25,2.37,1,458,13,M,6.1,19.5
